"Churn","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","MultipleLinesNo.phone.service","MultipleLinesYes","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo.internet.service","OnlineSecurityYes","OnlineBackupNo.internet.service","OnlineBackupYes","DeviceProtectionNo.internet.service","DeviceProtectionYes","TechSupportNo.internet.service","TechSupportYes","StreamingTVNo.internet.service","StreamingTVYes","StreamingMoviesNo.internet.service","StreamingMoviesYes","ContractOne.year","ContractTwo.year","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check"
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-0.602043977260287,0.328384938646462,-1.20007641871786,0.150903613235357,-0.490105511097117,-0.328384938646462,1.15629596305197,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,-0.276516448274864,0.328384938646462,-1.20007641871786,0.696711952010641,-0.051162479601532,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,-1.20007641871786,-1.49816975178387,-1.00934863681545,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,1.59526684339132,0.328384938646462,-1.20007641871786,-1.33509287007662,-0.194064949912416,-0.328384938646462,1.15629596305197,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,1.74321286737025,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.25309903523113,0.328384938646462,-1.20007641871786,-1.48652140309049,-0.999993499741805,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"Yes",0.98376991823928,-0.441922589008373,-0.966712358502405,1.52441854511193,-1.21240809410795,0.328384938646462,-1.20007641871786,0.155895762675375,-0.921234251625301,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,1.59526684339132,0.328384938646462,0.833110902250414,-1.3217804715699,-0.207558359385702,-0.328384938646462,1.15629596305197,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,1.52441854511193,1.51388496114496,0.328384938646462,-1.20007641871786,0.303996196062571,1.28094300342431,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,1.95156601198854,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"Yes",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-0.805498682876176,-3.04458770882868,0.833110902250414,-0.646176247354156,-0.755307138069626,3.04458770882868,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"Yes",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,-1.1310262118616,0.328384938646462,0.833110902250414,0.796554940810997,-0.818195671291775,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,-1.20007641871786,-1.49151355253051,-1.00926058846652,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"Yes",0.98376991823928,-0.441922589008373,1.03422361281936,-0.655854490338853,-1.29378997635431,0.328384938646462,0.833110902250414,0.85812478390455,-0.97817952129478,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"Yes",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-0.642734918383465,0.328384938646462,0.833110902250414,0.16754411136875,-0.514274782877978,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"Yes",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.25309903523113,0.328384938646462,0.833110902250414,0.531971020490052,-0.94278408502554,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,2.26237982134137,1.03422361281936,1.52441854511193,-0.195134566028508,0.328384938646462,0.833110902250414,-0.464794817700175,-0.409805416874365,-0.328384938646462,1.15629596305197,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,1.95156601198854,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,1.52441854511193,0.740757079804583,0.328384938646462,0.833110902250414,0.472065227209838,0.751002003311165,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,1.14766649103636,0.328384938646462,0.833110902250414,1.29743393462612,1.80954126621629,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,1.95156601198854,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,1.03422361281936,1.52441854511193,0.700066138681405,0.328384938646462,-1.20007641871786,-1.33176477044994,-0.462788510842063,-0.328384938646462,1.15629596305197,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,1.84178379234556
"Yes",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,-1.20007641871786,-0.659488645860871,-0.998254544850467,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,1.52441854511193,-0.72411680062982,0.328384938646462,-1.20007641871786,-0.325014633379676,-0.637520459290584,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,1.95156601198854,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,1.03422361281936,-0.655854490338853,-0.764807741752998,0.328384938646462,-1.20007641871786,-0.538013009487104,-0.725634844480736,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,0.833110902250414,-1.51148215029058,-1.00952473351331,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",0.98376991823928,-0.441922589008373,1.03422361281936,1.52441854511193,1.10697554991318,0.328384938646462,-1.20007641871786,-0.148625353165713,0.608319653872602,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"Yes",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,0.833110902250414,0.155895762675375,-0.987468622106732,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,1.03422361281936,1.52441854511193,0.455920491942338,0.328384938646462,-1.20007641871786,-1.49650570197053,-0.63914935374576,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,1.95156601198854,-0.573536810496208,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,1.59526684339132,0.328384938646462,-1.20007641871786,-1.5164742997306,-0.359331700851127,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,0.211774845203271,0.328384938646462,-1.20007641871786,-1.49484165215719,-0.691692205968816,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,1.84178379234556
"Yes",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,0.328384938646462,-1.20007641871786,0.184184609502143,-0.987094416623786,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",-1.0162912378505,2.26237982134137,-0.966712358502405,-0.655854490338853,-0.602043977260287,0.328384938646462,-1.20007641871786,-1.48485735327715,-0.85541811080128,-0.328384938646462,-0.864654707717372,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,1.95156601198854,-0.573536810496208,-0.52587025589356,-0.711242532131895,-0.542841538796587
"Yes",-1.0162912378505,2.26237982134137,1.03422361281936,-0.655854490338853,-0.357898330521219,0.328384938646462,0.833110902250414,0.95131157345155,-0.0214021376637138,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"Yes",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.21240809410795,0.328384938646462,-1.20007641871786,0.693383852383962,-0.898297656729438,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,2.26237982134137,1.03422361281936,-0.655854490338853,-0.683425859506642,0.328384938646462,0.833110902250414,0.668423105183872,-0.405689156561959,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"Yes",-1.0162912378505,2.26237982134137,-0.966712358502405,-0.655854490338853,-0.113752683782152,0.328384938646462,-1.20007641871786,0.889741730357997,0.196121308364036,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,1.03422361281936,1.52441854511193,0.537302374188694,0.328384938646462,-1.20007641871786,-1.33342882026328,-0.500935458015317,-0.328384938646462,1.15629596305197,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,1.95156601198854,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"Yes",0.98376991823928,-0.441922589008373,1.03422361281936,-0.655854490338853,-0.968262447368888,0.328384938646462,0.833110902250414,0.994576868598371,-0.626052161842652,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"Yes",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.1310262118616,0.328384938646462,0.833110902250414,0.159223862302054,-0.875228989310183,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,-0.479971153890753,0.328384938646462,-1.20007641871786,0.343933391582713,-0.326643751311438,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",0.98376991823928,-0.441922589008373,1.03422361281936,1.52441854511193,1.14766649103636,0.328384938646462,0.833110902250414,0.102646168648518,0.812503775037692,-0.328384938646462,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,-0.79174281884079,-0.523665471512868,-0.797529269746899,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,0.293156727449627,0.328384938646462,0.833110902250414,1.36399592715969,0.890404551752143,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,1.95156601198854,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"Yes",-1.0162912378505,-0.441922589008373,1.03422361281936,1.52441854511193,-1.29378997635431,-3.04458770882868,-1.20007641871786,-0.827557677008138,-1.00047776566091,3.04458770882868,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,1.40570438746213,-0.542841538796587
"No",0.98376991823928,2.26237982134137,1.03422361281936,-0.655854490338853,1.59526684339132,0.328384938646462,-1.20007641871786,0.412159433929624,1.35752305490483,-0.328384938646462,1.15629596305197,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,1.74321286737025,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,-0.655854490338853,0.455920491942338,0.328384938646462,-1.20007641871786,1.16930209899899,0.909400983033458,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,1.59526684339132,0.328384938646462,0.833110902250414,1.62025959841394,2.58425667635054,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",0.98376991823928,-0.441922589008373,-0.966712358502405,1.52441854511193,1.43250307889861,0.328384938646462,0.833110902250414,0.716680549770712,1.5717006636733,-0.328384938646462,1.15629596305197,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,-0.729468828537787,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,1.74321286737025,-0.52587025589356,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,2.26237982134137,1.03422361281936,-0.655854490338853,1.31043025552907,0.328384938646462,0.833110902250414,1.36066782753301,1.94271439397058,-0.328384938646462,-0.864654707717372,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,1.74321286737025,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,0.171083904080093,0.328384938646462,-1.20007641871786,-0.0105092186585523,0.0154901205373091,-0.328384938646462,1.15629596305197,-0.888583821399392,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,1.95156601198854,-0.573536810496208,-0.52587025589356,-0.711242532131895,-0.542841538796587
"Yes",-1.0162912378505,-0.441922589008373,-0.966712358502405,-0.655854490338853,-1.29378997635431,-3.04458770882868,-1.20007641871786,-0.995626708155405,-1.00270098647135,3.04458770882868,-0.864654707717372,-0.888583821399392,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,-0.729468828537787,-0.523665471512868,-0.646677001908221,-0.523665471512868,-0.79174281884079,-0.523665471512868,1.2536176236952,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
"No",-1.0162912378505,2.26237982134137,-0.966712358502405,-0.655854490338853,0.293156727449627,0.328384938646462,0.833110902250414,1.29077773537276,0.825777063638656,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,-0.636577086562795,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,1.54605273578196,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,1.95156601198854,-0.573536810496208,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,1.52441854511193,1.59526684339132,0.328384938646462,-1.20007641871786,1.48879966316014,2.56072575509942,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,1.35838152232262,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,1.2536176236952,-0.512304857650571,1.74321286737025,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,-0.655854490338853,1.2697393144059,0.328384938646462,0.833110902250414,0.986256619531674,1.60073460673246,-0.328384938646462,1.15629596305197,1.12515749655777,-0.523665471512868,-0.523665471512868,1.5705823679044,-0.523665471512868,-0.736020574144724,-0.523665471512868,1.37058186567281,-0.523665471512868,-0.646677001908221,-0.523665471512868,1.26277968574607,-0.523665471512868,-0.797529269746899,-0.512304857650571,1.74321286737025,1.90122323284595,-0.711242532131895,-0.542841538796587
"No",-1.0162912378505,-0.441922589008373,1.03422361281936,1.52441854511193,-1.1310262118616,0.328384938646462,0.833110902250414,-1.35339741802335,-0.959909488892125,-0.328384938646462,1.15629596305197,-0.888583821399392,1.90922793721547,1.90922793721547,-0.636577086562795,1.90922793721547,-0.736020574144724,1.90922793721547,-0.729468828537787,1.90922793721547,-0.646677001908221,1.90922793721547,-0.79174281884079,1.90922793721547,-0.797529269746899,-0.512304857650571,-0.573536810496208,-0.52587025589356,-0.711242532131895,1.84178379234556
